,business_id,date,likes,text,type,user_id
1501,hEdi-rsBWyfbfLgb7RYDBA,2013-03-17,0.0,Burgers and beer. Mmmmmm,tip,V6Y-JxU8ej4m4P4Zg95CIg
1502,hEdi-rsBWyfbfLgb7RYDBA,2013-04-13,1.0,"Try the Kitchen Sink. Every type of ice cream, brownie, sauces. To share...",tip,wx12_24dFiL1Pc0H_PygLw
1503,hEdi-rsBWyfbfLgb7RYDBA,2013-05-05,2.0,"Now why on Earth have I not been here before?! Who knows...but if I had, I'd have sampled the worlds most delicious pork & chorizo burger before now! Fantastic burger menu, great selection of bottles & ales on tap, and a gigantic dessert we could easily share between 6 of us (the 'Kitchen Sink'...as in ""everything but!"") A lovely chilled-out Sunday night in a gem of a pub!",tip,fWSwi74Zk1mscAQcIABMuw
1504,hEdi-rsBWyfbfLgb7RYDBA,2013-05-12,0.0,"Tienen unos 15 tipos de hamburguesa, hasta una de haggis para aventureros. Carta de cerveza amplísima, servicio sublime. Muy recomendable.",tip,I0tf3FNaIdtj5__aBPhTrw
1505,hEdi-rsBWyfbfLgb7RYDBA,2013-12-15,0.0,"Good burgers (venison, haggis and beef), nice beer selection and a comfortable couch in the back",tip,JsXTEFy_fx7-LLvJ3EX0RA
1506,hEdi-rsBWyfbfLgb7RYDBA,2014-07-18,0.0,Make a reservation if you plan on eating during the busier meal times,tip,ozJNN4jX6qiwUBcG-_EaqA
1507,hEdi-rsBWyfbfLgb7RYDBA,2014-08-13,0.0,Good beer selection and vibe,tip,sAbqLSzz-0L98VNYWF6vow
1508,hEdi-rsBWyfbfLgb7RYDBA,2014-11-29,0.0,You'll want to hug the wall of beers!,tip,JySNI9tIhmFFtUorc4zkwg
1509,hEdi-rsBWyfbfLgb7RYDBA,2015-03-05,0.0,Applause. Get a beer. Get a burger. Get down there.,tip,cT7ibDNihl6i78aCoNM3xw
1510,hEdi-rsBWyfbfLgb7RYDBA,2015-09-04,0.0,Anytime before 12 you can only get breakfast.,tip,qeljTFFJaZE-HJ6RKx0iFg
1511,hEdi-rsBWyfbfLgb7RYDBA,2015-11-29,0.0,Sweet Potato Fries are amazing!,tip,SM4FFgXlhHzuDJNRI6HDCA
1512,hEdi-rsBWyfbfLgb7RYDBA,2015-11-29,0.0,"Like this place for their great approach to veggie burgers, instead of reconstituted whatever, there are super tasty falafel, halloumi or mushroom options, yummy! Very filling food. Ask for a seat by one of the two stoves on a cold day if you can.",tip,ILedBXGLrzQ1Fx2yGi-GlQ
1513,hEdi-rsBWyfbfLgb7RYDBA,2015-12-03,0.0,"The fries are surprisingly spicy! I'm not great with spicy food, so it would have been good to know in advance!",tip,fR7o-pgXkwS7zvR5JH7NAg
1514,hEdi-rsBWyfbfLgb7RYDBA,2015-12-08,0.0,Great but spicy falafel burger,tip,gxNLfuOCnHrH5kVVWhFDiQ
1515,6c-rDuWtzX8aCwneDTw9eQ,,,,,
1516,ajm1sqPC1a4zhewZaw8aDQ,2015-01-22,0.0,Lovely.,tip,7bc7UFRA5VtF6G_MCoB_7A
1517,Mnph0YzocIltP9_216Zpig,,,,,
1518,zzhzW3DImwhSwpcK1Yuy7Q,2013-02-03,0.0,No more gingerbread syrup for flavoured coffees :( best to ask what flavours they do have before ordering.,tip,hWD_PTfJUXjIYb1UJ0wNFg
1519,zzhzW3DImwhSwpcK1Yuy7Q,2013-06-19,0.0,"The most cheery staff you'll find in any of the Edinburgh establishments & tasty rolls to boot! They're open for my pay-day bacon roll, hungover saturday egg roll & sunday morning coffee & read of the paper! The prices are fab, service is quick & this place just makes me want to smile! I even saw one of the team help an old lady cross Leith Walk one day...seriously, pay them a visit to have a great breakfast & say hello!",tip,fWSwi74Zk1mscAQcIABMuw
1520,zzhzW3DImwhSwpcK1Yuy7Q,2012-11-03,0.0,Literally the nicest people ever work here!!!,tip,hWD_PTfJUXjIYb1UJ0wNFg
1521,A_7Rdl3r9gE3JwfZKUCBWg,2012-05-17,0.0,Ask the fabulous Kamelo for gluten free pasta (he doesn't advertise yet but buys it in for me! Now that's what you call good customer service!) bellissimo!!,tip,Bvphbgy_mGdjIv0ZWbszMg
1522,A_7Rdl3r9gE3JwfZKUCBWg,2012-11-13,0.0,Great pizza!,tip,-R-3JoNkFGQCB8hiGdpZHw
1523,A_7Rdl3r9gE3JwfZKUCBWg,2014-07-03,0.0,Awesome pizza and pasta.,tip,7-T15xddu5y3MWj6eHfsrQ
1524,1JHDCJpVrFLMcyxze3vNFg,2012-08-25,0.0,Get your card for here great food n drinks! At a great price x,tip,Ij0a9He_Aq0LPjuyIGvJSw
1525,1JHDCJpVrFLMcyxze3vNFg,2012-04-07,0.0,Pre-match snack before the rugby,tip,SM4FFgXlhHzuDJNRI6HDCA
1526,opY0CzwLcuYFN9Ho9mI4Gg,,,,,
1527,GAltH7TczH1vZyQcOROnDw,2011-01-12,0.0,"Earl grey and fruit scone, delightful. The tea selection here is amazing!",tip,wx12_24dFiL1Pc0H_PygLw
1528,8rIQpTrLH1xXz2sheSQk-w,,,,,
1529,uC7bjXLZIIE2WgtC0VWRYg,2013-08-31,0.0,Weekday lunch is good value if you can make it down... Otherwise tasting menu £65 Saturday lunch,tip,DEc_48vZ1s70k-wfYUA2qg
1530,uC7bjXLZIIE2WgtC0VWRYg,2015-07-22,0.0,Sign up to their newsletter for some amazing offers. Including their restaurant at Cameron House,tip,15XD4nQKUSwE8Vc7iGBikQ
1531,uC7bjXLZIIE2WgtC0VWRYg,2013-05-17,0.0,Aaaaaaamazing,tip,qXLte7ikUM-__NHU5RaUgg
1532,trNqOK4uT3CwD_ySZMX6Aw,,,,,
1533,OAzuzSsLxQH42I3YiUux7A,2015-01-02,0.0,Huge flat white coffees!,tip,sfJP6W0E_JThj5eXLBd6pA
1534,dDxJxRiPj-kom2wZ2AwMLA,2012-10-23,0.0,"Try the take away burrito, sure to fill you up for lunch!",tip,PBkSSH-PqRo-3FduRP2crg
1535,dDxJxRiPj-kom2wZ2AwMLA,2013-03-16,0.0,Celebrating my friends hen party! :),tip,In6L6fy4jFlN0E-LEZXGiw
1536,dDxJxRiPj-kom2wZ2AwMLA,2013-05-21,0.0,"Burrito lunch deal is fab! Steak, chicken or veg burrito with a drink only £6.95! Yum",tip,-8zhUSkiBdIRUfeXM1KM6Q
1537,dDxJxRiPj-kom2wZ2AwMLA,2013-08-29,0.0,Try the large nachos they are full of goodies !,tip,rtS7mDof5d-cEPBsmVuUJw
1538,dDxJxRiPj-kom2wZ2AwMLA,2015-09-02,0.0,Sit outside - they will turn on a heater if it's chilly - and enjoy a frozen margarita.,tip,wAk1ht1Gi03cmPso9ToNZQ
1539,dDxJxRiPj-kom2wZ2AwMLA,2011-07-14,0.0,"Frozen margaritas for £3.50, outdoor seating, super desserts.",tip,I573IlRiSu5Sahc3gNQvrA
1540,uq0rHcg288BIZZBhmOH3Gg,2011-04-06,0.0,"Not many options at 8am! Cafe Royale fit the bill with an English and a Scottish breakfast. You want Earl Grey tea? They have ""black.""",tip,02RDnE3850y-PRoE53ja6w
1541,uq0rHcg288BIZZBhmOH3Gg,2012-05-05,0.0,Croissants are very good!,tip,C5YT9IID8c-x20EXsxHFXQ
1542,O00-JlnF0TtbYb3i7xQ_ZA,2015-12-27,0.0,The mulled sloe gin is a winter winner,tip,TV2x0Wc8ZfmsUgQEt67b_A
1543,O00-JlnF0TtbYb3i7xQ_ZA,2010-05-22,0.0,Ask for Steven and try the pesto chicken pasta with red onion - but watch out for the hot plate,tip,2pxcprc3GGAeI_RM88-Cgw
1544,mMAVY7o3SlaLwmlpC9QCdw,2013-02-16,0.0,So many tasty sandwiches! And they'll add on anything you extra you want for only a small extra fee,tip,hWD_PTfJUXjIYb1UJ0wNFg
1545,DyEYiC7VAntyjZ6d89JGZg,,,,,
1546,v39PftbqLswMFsaQg5C9_w,2012-04-22,0.0,"Pre-ordered burrito for a long train ride down to London. Yelpers, don't fail me now!",tip,hzaqnSxfRYv_Wbp6CMKtQw
1547,v39PftbqLswMFsaQg5C9_w,2012-04-22,0.0,"Arrived 15 mins late to pick up my burrito, but they had it warming in the oven. Brilliant!",tip,hzaqnSxfRYv_Wbp6CMKtQw
1548,v39PftbqLswMFsaQg5C9_w,2014-08-16,0.0,It's about time Edinburgh had Mexican worth eating.,tip,V6nFGSOAaz2017qwwP7Xrg
1549,ns2vxJtyMFyf1OuuasdRyQ,,,,,
1550,oRc1-K0ybtmzo8wHQ_60cg,,,,,
1551,5mZEQo9V5QZiBTv-LSVYjg,,,,,
1552,hasQSSQ7XKNsvPbQ7PGboQ,2013-04-04,0.0,Get the toasted focaccia. Yum!!,tip,kSPAbAifuWt-ZkdeRDNGYA
1553,hasQSSQ7XKNsvPbQ7PGboQ,2013-04-30,0.0,Lovely soups & great sandwiches. Homemade brownies are delish,tip,TV2x0Wc8ZfmsUgQEt67b_A
1554,hasQSSQ7XKNsvPbQ7PGboQ,2014-07-12,0.0,Great sandwiches and bagels!!,tip,mNbmqR4pR_8P9KwcOv34jQ
1555,hasQSSQ7XKNsvPbQ7PGboQ,2013-02-20,1.0,"An apple and Brie sandwich for the train. No seating, this is a takeaway place and cash only!",tip,DrKQzBFAvxhyjLgbPSW2Qw
1556,VLJia58741I_ZvynNtwJfA,2011-09-19,0.0,Munch,tip,qXLte7ikUM-__NHU5RaUgg
1557,VLJia58741I_ZvynNtwJfA,2012-10-07,0.0,"£10.10 for 2 boneless chicken breasts, fries and 2 pieces of garlic toast...it's more for the whole chicken and doesn't come with sides...",tip,hZTDPNArm2e03Enaefph9Q
1558,VLJia58741I_ZvynNtwJfA,2013-05-22,0.0,Amazing staff!,tip,eyNNNCEnnYvW9BRJmB859A
1559,VLJia58741I_ZvynNtwJfA,2014-03-14,0.0,Try the chicken.,tip,BdbF2YxAyHaq33iM63vhhg
1560,VLJia58741I_ZvynNtwJfA,2015-12-15,0.0,20% nhs discount applies in here!,tip,ZFh1Zb_y39Bj7Efwa69R-Q
1561,yqYrBEDbo5IizpF2XkuXig,,,,,
1562,6hIBbmGVbjYii3TrohNyMQ,2013-08-24,0.0,tequila!!!,tip,tZs84cKAUSOtP_nAiSdreQ
1563,6hIBbmGVbjYii3TrohNyMQ,2015-03-28,0.0,Check in and get a free homemade vodka!,tip,-OqYz-OpHhydxu-TJfVLOw
1564,6hIBbmGVbjYii3TrohNyMQ,2015-05-10,0.0,Afraid to try haggis? Ease into it here with the dishes they have to offer!,tip,Bt9HUcGN7F4XAQ_t-WieGA
1565,d9rC3j2Dgp0x6fZecinZpg,,,,,
1566,jKtlmVwJiILyVUIW87E1hw,2011-12-03,0.0,"Yelp's Christmas Dinner, with cocktails in teapots!",tip,wx12_24dFiL1Pc0H_PygLw
1567,jKtlmVwJiILyVUIW87E1hw,2011-12-03,0.0,"A very Yelp Christmas! Lovely food, lovely chat.",tip,L1Gtm7ovUSb98XG1P19oNw
1568,jKtlmVwJiILyVUIW87E1hw,2012-06-04,0.0,The Big Yin breakfast is HUGE and served in its own frying pan. Come hungry.,tip,wx12_24dFiL1Pc0H_PygLw
1569,jKtlmVwJiILyVUIW87E1hw,2012-10-02,0.0,Unfortunately no pot-tails today.. But cracking food for a grey day! Warmth from the inside!!,tip,Xk8WOG4_2sayloIV7A7Y8g
1570,jKtlmVwJiILyVUIW87E1hw,2012-11-18,0.0,A good alternative reality machine. Step into a creative and homely world from the side streets of Leith for good food with many world influences. Great beer too.,tip,s25IQ9C3a4ZYYNcDKozdhw
1571,jKtlmVwJiILyVUIW87E1hw,2012-12-02,0.0,Mr mulligan - rekordlig warm winter cider mmmmm,tip,tZs84cKAUSOtP_nAiSdreQ
1572,jKtlmVwJiILyVUIW87E1hw,2013-07-10,1.0,Amazing veggie haggis!! And apparently it's award winning,tip,hWD_PTfJUXjIYb1UJ0wNFg
1573,jKtlmVwJiILyVUIW87E1hw,2013-07-19,0.0,One of the best breakfasts in Edinburgh..,tip,yEjZHUWegIL-7CFXgLHdSA
1574,jKtlmVwJiILyVUIW87E1hw,2013-07-27,0.0,Do remember to book - it's super busy! We were lucky and they squeezed us in at the bar ... phew!,tip,hWsetj0Vyv7sDpJkr6HAOA
1575,jKtlmVwJiILyVUIW87E1hw,2013-09-22,0.0,Fun fact of the day: Another name for Eggs Benedict with smoked salmon is called Eggs Hemingway :),tip,rtS7mDof5d-cEPBsmVuUJw
1576,jKtlmVwJiILyVUIW87E1hw,2013-11-23,0.0,Best breakfast going..,tip,yEjZHUWegIL-7CFXgLHdSA
1577,jKtlmVwJiILyVUIW87E1hw,2014-03-07,0.0,Book ahead!,tip,Ry_hy9B1LDhpTCLq3WEhNA
1578,jKtlmVwJiILyVUIW87E1hw,2014-10-12,0.0,Best to book as it's a popular spot :),tip,yNOJJeMQ5ES8FJoe4LDlHg
1579,jKtlmVwJiILyVUIW87E1hw,2015-03-06,0.0,New wifi password! sunshineonleith,tip,Ry_hy9B1LDhpTCLq3WEhNA
1580,jKtlmVwJiILyVUIW87E1hw,2015-10-31,0.0,Make sure you call ahead.. It's hard to get in on the weekends!,tip,o64IkZLYluCHlDtWzQE71Q
1581,jKtlmVwJiILyVUIW87E1hw,2011-04-22,0.0,The BLT is recommended.,tip,4Pxpvzadr7jRqeHd5IKBBA
1582,M-GJEtqAIW6FKlBf2CHecw,,,,,
1583,2yjduT-Bt3-Kn9G75RWu8w,2012-09-24,0.0,Authentic French Quality... From the service down to the butter.,tip,6ux_7Z6ycYYvC8PNxQbWfw
1584,2yjduT-Bt3-Kn9G75RWu8w,2013-02-25,0.0,Duck breast with apple butter(or pear butter which i am not sure). They are definitely the perfect match. And this french restaurant will be my first french restaurant in Edinburgh so far.,tip,Zm4XIrRP4c3eSXIfzXhdOg
1585,2yjduT-Bt3-Kn9G75RWu8w,2015-09-02,0.0,Chocolate fondant is an indulgence you will not regret. Huge - so get one to share then you can justify a cheese plate after!,tip,dOZ3KgxHz2tW47Bo_hI4iw
1586,MyjfGiojLzOLAmxpd3Vn-g,2011-02-04,0.0,Great and pretty healthy japanese (and more) food - miso and yakisoba are great.,tip,X5-qzntjQX5xundy9oQhBw
1587,D4yVNG2H_REHePjmY-oOvg,,,,,
1588,sa0-g5utA1SFa8NguHNWbw,2014-08-19,0.0,The setting is visually hip but the food is bland. The service was incredibly bad.,tip,LeKOfO8pPSVEJJ-MTGmbbA
1589,sa0-g5utA1SFa8NguHNWbw,2015-10-15,0.0,Part of restaurant festival this year,tip,DEc_48vZ1s70k-wfYUA2qg
1590,sa0-g5utA1SFa8NguHNWbw,2012-08-03,0.0,Calamari appetizer is amazing!,tip,4vjZucSSkxBQ_LcoqaeN9g
1591,8WQHe2ioX8RfA4UG-7U20A,2013-08-24,0.0,Free comedy shows during the evening come on down!,tip,rtS7mDof5d-cEPBsmVuUJw
1592,8WQHe2ioX8RfA4UG-7U20A,2012-06-29,0.0,"If you are happened to be in Edinburgh with bunch of people on Friday night w/o reservation, this is the only place you should check in first! Trust me, they did to us.",tip,RJxjExwsRDW9WUjZP9Ndqg
1593,5wVfDg9rAu9pgv5w0QLVqw,,,,,
1594,p1rH4VbPoAvErt5QqsZWAA,,,,,
1595,F8_GSCICeg5Vee4wZ15TEg,,,,,
1596,ygZzeRVRHtlCE-miaJzDaQ,,,,,
1597,Qf69NC-7-ipZw43CBklwjw,2014-04-29,0.0,No longer need to book in advance to use a Tastecard,tip,TV2x0Wc8ZfmsUgQEt67b_A
1598,Qf69NC-7-ipZw43CBklwjw,2014-05-10,0.0,More popular with locals than tourists...who are missing out!,tip,hNYjaCm0DPy6SeWxNsXMhw
1599,h1Jlj5LFMgu3MvP6ZWn4XQ,,,,,
1600,t2xjqC2y3Wwx1iGiQ-c6sA,2011-08-03,0.0,The lime tonic is very tart and resfreshing on a summer's afternoon.,tip,wx12_24dFiL1Pc0H_PygLw
1601,t2xjqC2y3Wwx1iGiQ-c6sA,2011-10-25,0.0,"Fascinating people watching, suits and breakfast meetings",tip,hWsetj0Vyv7sDpJkr6HAOA
1602,t2xjqC2y3Wwx1iGiQ-c6sA,2011-08-03,0.0,The li,tip,wx12_24dFiL1Pc0H_PygLw
1603,cPNU25b39eLLlJqaUr_0EQ,2014-10-06,0.0,Quick spot for take out but you'll wait by the saddest little fish tank in all the land. Maybe phone ahead...,tip,JySNI9tIhmFFtUorc4zkwg
1604,2sQnp6jfOVrhn6CxraltZg,,,,,
1605,WWJxn4ijf3_V8lvpBX4rZw,,,,,
1606,PlmZQ_ZJU6kQuhpynoG1Bg,,,,,
1607,Y_NC3MrVIiTbmcK-MDrKiQ,,,,,
1608,V9mkm2Y2U_vgbGq1ZjSd8A,,,,,
1609,Owy735XuxlqC9qR5K3_3og,2015-02-17,0.0,Lovely red wine!!!,tip,7bc7UFRA5VtF6G_MCoB_7A
1610,WRlSavAKrzU41dKMb_YELg,2012-03-30,0.0,"Fantastically, lovely bar...music is a bit loud tonight (or I'm getting old!) but the gin and tonic is going down well!",tip,fWSwi74Zk1mscAQcIABMuw
1611,WRlSavAKrzU41dKMb_YELg,2012-06-08,0.0,"Birthday cocktails, yummy food, mellow music and a great friday night!",tip,fWSwi74Zk1mscAQcIABMuw
1612,WRlSavAKrzU41dKMb_YELg,2013-01-18,0.0,"They make mulled wine on demand. Just ask. Yes, even after Christmas is over!",tip,6ux_7Z6ycYYvC8PNxQbWfw
1613,WRlSavAKrzU41dKMb_YELg,2014-04-12,0.0,"Their Chicken & Bacon pie is ""State of the art""! (just like their service)",tip,sav3LcdqbclzQwRWwuezfw
1614,WRlSavAKrzU41dKMb_YELg,2012-02-26,0.0,Burger,tip,qXLte7ikUM-__NHU5RaUgg
1615,OqSiWQHnqYEWCIJLR-BcFw,,,,,
1616,CvWIo2kSYcHXUQmVDb8q7A,,,,,
1617,9gbxEkiIcuREn3t_C-7InQ,,,,,
1618,Eyks6H-tMwXyLH95cmrwkA,2012-08-18,0.0,Slow food supporter. Delicious sandwiches and breakfast,tip,OskgfrWPNYEQVLMOrNjF6A
1619,Eyks6H-tMwXyLH95cmrwkA,2014-01-16,1.0,"Ooh, a check in deal",tip,_lmmIZeJTv8roWn8qU3oIQ
1620,Eyks6H-tMwXyLH95cmrwkA,2014-05-19,0.0,Yummy french toast with fruit compote!,tip,s7mzqHe0T5zDRWtQ_k88Lg
1621,Eyks6H-tMwXyLH95cmrwkA,2014-06-16,0.0,Delicious food,tip,t8mTGXXe8u5WF7mvN09zRg
1622,Eyks6H-tMwXyLH95cmrwkA,2014-07-13,0.0,Gluten free bread available :-),tip,uGIZNfmn-xHsxoZQdD-Jdw
1623,Eyks6H-tMwXyLH95cmrwkA,2015-08-30,0.0,"They have jams and marmelades for sale, can be a good gift",tip,HYMUT50yoo7A69KxJXnPbQ
1624,Eyks6H-tMwXyLH95cmrwkA,2015-11-04,0.0,"Delicious scones. Combined with clotted cream and tea, they go down a treat!",tip,I9gB9ue3e0ec2pXW0DwYww
1625,TmEUTzKmN3uFP8NTDHlhWQ,2013-05-18,0.0,"Huge portions! Delicious,  make sure you take a doggy bag home.",tip,YlpzPPySUxJsUJHRyRde8A
1626,rS-Fa73RchacSmfKO3dyPA,,,,,
1627,0aJVALy940i-NMWDZsIPRg,,,,,
1628,2iVnO23-gLBM_PTBCLynAw,,,,,
1629,CnrUpUpal4UT0iFlFzVH6Q,,,,,
1630,UuCF0SOBOVfthijFXworGQ,,,,,
1631,FnLsgWLdBQ6zhv621OGFiA,,,,,
1632,ASFRtzeC7E-tPGebfvZE2A,,,,,
1633,qN3e6BzxKLyK1NFTUJIQ3A,,,,,
1634,jG5rs1PJgHo1ZluqrDS_LQ,,,,,
1635,K1cqP1GQ9fLd67SkJHx5FA,2012-02-29,0.0,Now called The Original Coffee Bean,tip,ifkTViV_buOHEigExzEVRQ
1636,EDbN0ARcZ7RFGhwHJZH9tQ,,,,,
1637,jIOJ_07iD0KJj8SUyVZl1Q,,,,,
1638,D7_VmEXN3gGoxST9JmJ3Ow,2012-11-24,0.0,"Don't let the name fool you, there's more than just coffee and baked sweets here. They have a great lunch menu and custom made sandwiches on freshly baked bread...mmm mmm",tip,6ux_7Z6ycYYvC8PNxQbWfw
1639,D7_VmEXN3gGoxST9JmJ3Ow,2013-01-12,0.0,Bad stew.,tip,IJgPLtqT8bisthHezjbGCg
1640,D7_VmEXN3gGoxST9JmJ3Ow,2011-05-21,0.0,Fantastic healthy food and awesome coffee.,tip,X5-qzntjQX5xundy9oQhBw
1641,Y_ZQSydkAzVcRmgcK5uthg,,,,,
1642,dwr8z1uVvXPrl5kWfIiNFw,,,,,
1643,7GFa4xiQ7PNxYrIU4Iq_RQ,,,,,
1644,1BeJunz8wYpPHKDPZRW-ig,2011-08-26,0.0,CMYE - yelpers et food. C'est bon.,tip,wx12_24dFiL1Pc0H_PygLw
1645,1BeJunz8wYpPHKDPZRW-ig,2011-08-26,0.0,Snails and steak tartare! Yes please,tip,qXLte7ikUM-__NHU5RaUgg
1646,aiV0E6GVKhqhnAwZEPBYqw,2013-05-06,0.0,Hidden wine bar just off Charlotte square with a lovely selection of wine,tip,-8zhUSkiBdIRUfeXM1KM6Q
1647,P24sQOgzYFBvR0gyTe-9Lg,,,,,
1648,8BDWB7Dz9Dwws1AI6xy4Cg,2014-04-08,0.0,"Quite unlike any other cafe I've been to so far in my short existence in Edinburgh. If you want to escape the daily hum drum and recharge your batteries, this is the place to come.",tip,jBEEeF5U0gTBQ-fdlTNmsg
1649,8BDWB7Dz9Dwws1AI6xy4Cg,2014-05-17,0.0,Breakfast served all day!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
1650,8BDWB7Dz9Dwws1AI6xy4Cg,2014-05-17,0.0,"Small curry, rice and salad only £4.95!",tip,pbzl_e8Dt2-bkWhA2iYZ6g
1651,8BDWB7Dz9Dwws1AI6xy4Cg,2014-05-17,0.0,Serves organic porridge!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
1652,8BDWB7Dz9Dwws1AI6xy4Cg,2013-12-31,0.0,Try the masala chai tea.,tip,LvPWjnGC6WgKuePsLt5UBQ
1653,1GYzYjw-eLqppSL1ni82sA,,,,,
1654,xuuJSD0Wjc1WMIbAIEObng,,,,,
1655,ksBbMhE8qOgsa4__tzHUzg,,,,,
1656,kst89zvoXV4z6q5XxLs7Rw,2014-01-16,0.0,Good Bar food.,tip,KMplxDK7d5FTD_5YbCUkIQ
1657,kst89zvoXV4z6q5XxLs7Rw,2013-08-09,0.0,Bar that looks like a library in the oldest student union in the world.,tip,GAeM4pken2drf7CpuKHuLg
1658,pCIKGjCO2HQM8fGagQHZiA,2013-12-13,0.0,Cash only. The nearest cash machines are RBS on North Bridge or the Tesco on Holyrood Road. Both a good 5 min walk away,tip,TV2x0Wc8ZfmsUgQEt67b_A
1659,pCIKGjCO2HQM8fGagQHZiA,2014-02-16,0.0,Greek music Friday and Saturday nights!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
1660,pCIKGjCO2HQM8fGagQHZiA,2013-12-07,0.0,Greek folk music every Friday evening after 20:30!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
1661,JNkJNp_B3He97H6v-VPbZQ,,,,,
1662,ikkOWtxLlpMorYe1llzLYw,,,,,
1663,9HsEDXNOilWkPZcVr-ks8w,,,,,
1664,L5SMckJu1odIipvWE8iyzw,2013-06-21,0.0,If you park at Fountainbrige you can get your parking ticket validated at any of the services you use within the complex! A good reason to take the 2 minute extra trip to Fountainbridge Nandos if you want FREE PARKING :),tip,kg1mLReBaSEhO_OzxjBN-g
1665,66lcsXVFNVp1tPMHheSepg,2013-02-13,0.0,Great for fresh & healthy food. The Pho soups are a hug in a pot.,tip,TV2x0Wc8ZfmsUgQEt67b_A
1666,66lcsXVFNVp1tPMHheSepg,2013-04-20,0.0,Pulled pork hot pot. Yum in a pot.,tip,TV2x0Wc8ZfmsUgQEt67b_A
1667,66lcsXVFNVp1tPMHheSepg,2014-11-22,0.0,Great quality and decent value for airport food!,tip,KJKNffnOEXds-554D3nn5A
1668,66lcsXVFNVp1tPMHheSepg,2015-01-26,0.0,Great cup of tea and oatmeal cookie before our flight home .,tip,IkRydnC2Myo4-rHjp7-tsw
1669,66lcsXVFNVp1tPMHheSepg,2012-09-12,0.0,Best food in Edinburgh airport,tip,Ev2SxAAyYiUnA_fme_fXIw
1670,R9uAC0qIVMDQ8mEtwY2ZYg,2014-11-29,0.0,fish cake is very good. it is cheap and nice. It may be a bit difficult to find it. But it is big inside. and the steak is tasty as well.,tip,Rv0yI-OQGvVaqyIVYmtYzQ
1671,d7ChdJOIon7ABnXXfSwprg,,,,,
1672,DK7NmLXyJfLi0Avhah0nRA,2011-03-26,0.0,"Specials: guinea fowl; and seafood. Review to follow.  So far, wine good.",tip,wx12_24dFiL1Pc0H_PygLw
1673,Nz7NGcbodsKfEc2GbfWSRw,2015-11-13,0.0,Now serving Black Sheep coffee instead of Matthew Algie.,tip,ScullHVHSQsJfVGAyCC0UA
1674,Nz7NGcbodsKfEc2GbfWSRw,2015-02-16,0.0,The salad bowls are huge! They'd easily last you 2 lunches.,tip,ScullHVHSQsJfVGAyCC0UA
1675,0TgiBiSmp6cHVGqDuIkANA,,,,,
1676,PsQV3uWg99lJXZpYPdpDGw,,,,,
1677,AanCeXJhhoFeubbt2GVdYQ,,,,,
1678,HVuATnPVpLjUUTjHuYkzTA,,,,,
1679,6mgbxYVBCFB7cWx-cy5yLw,2011-12-17,0.0,"A lovely place to hide from the cold while walking down Princes Street.  Hidden away, with lovely views, cakes, teas and food.",tip,c2x5xCO3wwixaclonFpPVw
1680,6mgbxYVBCFB7cWx-cy5yLw,2013-03-23,1.0,One of Scotland's best Sunday breakfasts as recommended by Peter Irvine in 'Scotland the Best 2012',tip,SAfayJOdbhzl3BNVPQmdmw
1681,6mgbxYVBCFB7cWx-cy5yLw,2011-12-17,0.0,Lovely tea and cake!,tip,c2x5xCO3wwixaclonFpPVw
1682,g054F0-_WB-J3aufvR9XBA,2011-10-15,0.0,Good nightlife and atmosphere!,tip,OskgfrWPNYEQVLMOrNjF6A
1683,g054F0-_WB-J3aufvR9XBA,2012-02-19,0.0,Bleh ordered mussels they were off! Service took care of it though,tip,qXLte7ikUM-__NHU5RaUgg
1684,g054F0-_WB-J3aufvR9XBA,2012-05-04,0.0,Beer,tip,qXLte7ikUM-__NHU5RaUgg
1685,g054F0-_WB-J3aufvR9XBA,2012-05-06,0.0,Champagne Sunday!,tip,qXLte7ikUM-__NHU5RaUgg
1686,g054F0-_WB-J3aufvR9XBA,2012-07-06,0.0,Free ceilidh on Friday nights. Must see for visitors.,tip,YHqAm1z1rB8sGVUbM59Q6A
1687,g054F0-_WB-J3aufvR9XBA,2012-07-25,0.0,Learn to dance like a true Scot. The most fun you'll ever have dancing with strangers.,tip,R9kdielf4-RAi-3A6AYs0A
1688,g054F0-_WB-J3aufvR9XBA,2012-11-12,0.0,Have free wifi!,tip,OskgfrWPNYEQVLMOrNjF6A
1689,g054F0-_WB-J3aufvR9XBA,2012-11-15,0.0,Yelp Winter Wonderland 2012,tip,WPapRBgr61wnsM_4TEZgNg
1690,g054F0-_WB-J3aufvR9XBA,2013-02-03,0.0,Why is the first time I've been ... Why!,tip,6GiCNlObz5jWy9PPSAXP7A
1691,g054F0-_WB-J3aufvR9XBA,2013-05-01,0.0,"good selection of whisky, vodka and gin!",tip,tZs84cKAUSOtP_nAiSdreQ
1692,g054F0-_WB-J3aufvR9XBA,2013-07-25,0.0,2-4-1 deal on at lunchtimes. Great pork belly too!,tip,PzpbIqAMjA4lThq6RpWrPA
1693,g054F0-_WB-J3aufvR9XBA,2013-08-30,0.0,Drinks with friends!,tip,rtS7mDof5d-cEPBsmVuUJw
