business_id,date,likes,text,type,user_id
3WNy4woyh9Ih2wr9UcCo0w,24/05/2012,0,Cardamom hot choc,tip,A9-glR1fyftwhhOD-RwlYw
3WNy4woyh9Ih2wr9UcCo0w,27/05/2012,0,"Ice cream spot round the back, perfect for the meadows. 2 scoops: coconut & cardamom",tip,A9-glR1fyftwhhOD-RwlYw
3WNy4woyh9Ih2wr9UcCo0w,29/05/2012,0,Open sandwich ... but it *is* a Swedish place so I'll forgive them!,tip,hWsetj0Vyv7sDpJkr6HAOA
3WNy4woyh9Ih2wr9UcCo0w,27/06/2012,0,Yummy confectionary. Including cinnamon buns!!,tip,OskgfrWPNYEQVLMOrNjF6A
3WNy4woyh9Ih2wr9UcCo0w,11/11/2012,1,It was Â£10 for one sandwich and one tea. The prices have gone up. Still delicious but not sure it's affordable any more...,tip,wx12_24dFiL1Pc0H_PygLw
3WNy4woyh9Ih2wr9UcCo0w,12/02/2013,0,"Peters yard is always my first choice when i want to have lunch around george square whether with friends or not. It is still a good place even go there alone, coz you can seat beside the window while having fresh and great quality coffee and watching people pass by.",tip,Zm4XIrRP4c3eSXIfzXhdOg
3WNy4woyh9Ih2wr9UcCo0w,13/02/2013,0,"They stop doing their pizzas on Sat 16th Feb, for good. From then it's closing at 7pm",tip,wx12_24dFiL1Pc0H_PygLw
3WNy4woyh9Ih2wr9UcCo0w,27/02/2013,0,"Mmm, to go, a great way to have lunch in the sun",tip,o64IkZLYluCHlDtWzQE71Q
3WNy4woyh9Ih2wr9UcCo0w,27/03/2013,0,Their lunch is popular and sandwiches go quickly. Get here before 12.30.,tip,wx12_24dFiL1Pc0H_PygLw
3WNy4woyh9Ih2wr9UcCo0w,09/06/2013,1,"20+ min for a takeaway coffee, for how much I'm paying I'd rather go to Starbucks!",tip,o64IkZLYluCHlDtWzQE71Q
3WNy4woyh9Ih2wr9UcCo0w,20/06/2013,0,Fab wee place round the back of the main shop. Excellent & often quieter when grabbing lunch. Mango sorbet is delish.,tip,TV2x0Wc8ZfmsUgQEt67b_A
3WNy4woyh9Ih2wr9UcCo0w,04/07/2013,2,They've put their festival prices on. Â£6.50 for a grilled asparagus open sandwich. Just hits if asparagus on rye for Â£6.50....!,tip,wx12_24dFiL1Pc0H_PygLw
3WNy4woyh9Ih2wr9UcCo0w,10/09/2013,0,"If you grab a filter coffee to drink in, refills are Â£1!",tip,9OY0kTQcHUWgVW-17Mismg
3WNy4woyh9Ih2wr9UcCo0w,29/10/2013,0,Pretty good coffee but expensive. The atmosphere is pretty cool though.,tip,f0EvKWlExzMgbU83gX-Omw
3WNy4woyh9Ih2wr9UcCo0w,10/12/2013,0,Cardamom bun!,tip,SaWeJUtEUb8jaioAEF1-KA
3WNy4woyh9Ih2wr9UcCo0w,20/02/2014,0,Cakes,tip,vNVFpgtsMGOpLx_zfBgi0w
3WNy4woyh9Ih2wr9UcCo0w,19/10/2015,0,If you get here late for lunch you will miss out on a lot of the choices but don't fear their take away shop is just behind the store with loads more.. Just ask they will tell you where to go... Then come back for your coffee and tea;),tip,t8mTGXXe8u5WF7mvN09zRg
3WNy4woyh9Ih2wr9UcCo0w,27/02/2011,0,Staggeringly good smoked fish cakes with pickled pearl onions & dill remoulade on seeded spelt.  Coffee too. Cardamon bun as well. Oh my.,tip,c2x5xCO3wwixaclonFpPVw
JCkd5GzHR1mGK65Ov1BNfg,,,,,
qmy-9AEgf2sW9RtjEHza4A,07/02/2014,0,Unkind. Will tell you later when I am not so full of vitriol,tip,7bc7UFRA5VtF6G_MCoB_7A
qmy-9AEgf2sW9RtjEHza4A,02/02/2013,0,Got my shin of beef! Amazing value,tip,qXLte7ikUM-__NHU5RaUgg
UTzMShXwrvzyRfNvSYBb3A,23/01/2013,0,Can be really busy at certain times so bare this in mind. Great equipment though and membership (even for non students) is a great deal!,tip,xYydce2PGQJFyDa_Z1W4Pg
UTzMShXwrvzyRfNvSYBb3A,07/07/2014,0,"Ladies change room #3 has been refurbished! Looking inch better and it's bigger. If you don't have a lock, all you need is 20p for the lockers!",tip,hen2cSHUagxydiaZm7hhLQ
UTzMShXwrvzyRfNvSYBb3A,21/09/2014,0,Fab new female changing rooms with great sauna!,tip,gxNLfuOCnHrH5kVVWhFDiQ
UTzMShXwrvzyRfNvSYBb3A,18/05/2011,0,7.30 spin class done!,tip,wx12_24dFiL1Pc0H_PygLw
D2o7d1lDPaz66_CqCkAZfw,18/08/2013,0,"Good whisky selection and great prices, too.",tip,gxNLfuOCnHrH5kVVWhFDiQ
D2o7d1lDPaz66_CqCkAZfw,03/01/2015,0,10% off food for students,tip,dnblJf2bPOkkCNv-GLpeEg
D2o7d1lDPaz66_CqCkAZfw,03/01/2015,0,The giant nachos were enough for 7 of us to share! At Â£15 it was a great deal!,tip,dnblJf2bPOkkCNv-GLpeEg
D2o7d1lDPaz66_CqCkAZfw,17/11/2015,0,Dog friendly and the bar staff will bring you a bowl of water if you ask.,tip,N2e-nyZ5npHL0c0QzFRHmA
rk8XdNAzw9wT-YQwkSrWvg,21/08/2015,0,"Free wifi and quiet, just like in a library, but with the pros of a great bar :)",tip,N4zbZlqAfK7fFPxwY09Kjw
-3yID57d0cMpYZZr13CTHw,,,,,
x8lqmWgqUA2ZWMlFM4ZE8w,,,,,
j68EhQdQZUg4GiS-3dIIBw,31/01/2015,0,Small cocktail list but feel free to ask the bartender for something not on the list!,tip,DEc_48vZ1s70k-wfYUA2qg
TWbAoLEzU63VIrV1SLgseA,,,,,
uMBCcLwMNLknpzTvTe9Bfw,,,,,
oD8lhBJotqCU1lSj4B3I9Q,16/02/2013,0,currently under full construction!,tip,tZs84cKAUSOtP_nAiSdreQ
oD8lhBJotqCU1lSj4B3I9Q,19/12/2013,0,"The new entrance is now open, definitely has a nicer feel to it... looking forward to the rest catching up.",tip,dMNex88xg0EsAda_O7Jphg
oD8lhBJotqCU1lSj4B3I9Q,16/01/2014,0,"With the wrong shoes the new entry/exit terminal can be slippery when wet, to borrow from Bon Jovi... I nearly learned this the hard way yesterday.",tip,dMNex88xg0EsAda_O7Jphg
oD8lhBJotqCU1lSj4B3I9Q,11/06/2015,0,Super small station and nothing beyond the barrier so if you have time grab a coffee at Starbucks and sit while you wait and then head over 10 min before train,tip,t8mTGXXe8u5WF7mvN09zRg
NaKzzDKN79r9D-fMxfUZmA,29/03/2011,0,Back to LHR,tip,V_7Ri8F_RdbDjF2FP_fnFQ
NaKzzDKN79r9D-fMxfUZmA,01/06/2011,0,"For good sushi, come here and get on a flight to San Francisco.",tip,c2x5xCO3wwixaclonFpPVw
NaKzzDKN79r9D-fMxfUZmA,17/04/2012,0,Gate 1J has an epic queue as always!,tip,uUml4k5XFmIGeDp7idXtQg
NaKzzDKN79r9D-fMxfUZmA,01/05/2012,0,2 flights to go,tip,yjRXV46axdxuvSdJ1Ik-mg
NaKzzDKN79r9D-fMxfUZmA,22/05/2012,0,"Best place for food would be Eat, avoid the pubs here as they are of the standard airport quality (i.e. awful).",tip,UaA5yKEoaA_hFMLGDhQ1wQ
NaKzzDKN79r9D-fMxfUZmA,08/06/2012,0,Yessir!!!,tip,zhUtsgDULv2rvWq6un0utQ
NaKzzDKN79r9D-fMxfUZmA,26/07/2012,0,"Ticking away this morning, sailed through security and trying to stay awake with a strong, black coffee! Off to London for some Olympics action...will be excited when I waken up more! : )",tip,fWSwi74Zk1mscAQcIABMuw
NaKzzDKN79r9D-fMxfUZmA,06/09/2012,0,Pleasant enough. Well stocked with shops.,tip,kLCOWdOhwHj1_SRWM81PBQ
NaKzzDKN79r9D-fMxfUZmA,30/12/2012,0,"For best city views of Edinburgh when flying in, choose the left side of the airplane when flying in!",tip,gxNLfuOCnHrH5kVVWhFDiQ
NaKzzDKN79r9D-fMxfUZmA,14/01/2013,0,Security queues can be very slow compared to Glasgow Airport so give yourself plenty of time.,tip,DNXdfzyuN64b38b3CbumXQ
NaKzzDKN79r9D-fMxfUZmA,21/04/2013,0,"Safe landing thank god! So, hi Edinburgh !",tip,6SUdWJu47ZhfAQZnvitgkA
NaKzzDKN79r9D-fMxfUZmA,12/05/2013,0,"DOS HORAS GRATIS DE WIFI. SÃ_lo por eso, se merece cinco estrellazas.",tip,I0tf3FNaIdtj5__aBPhTrw
NaKzzDKN79r9D-fMxfUZmA,23/06/2013,1,"If you've got the prospect of a long haul flight with endless packaged plane food ahead of you, go to EAT and get the coconut milk, quinoa yoghurt pot. It's fruity fresh goodness and will set you up for 15 hours (maybe).",tip,wx12_24dFiL1Pc0H_PygLw
NaKzzDKN79r9D-fMxfUZmA,29/06/2013,0,Direct to Napoli.... :),tip,DNXdfzyuN64b38b3CbumXQ
NaKzzDKN79r9D-fMxfUZmA,15/12/2013,0,On my way home!,tip,SaWeJUtEUb8jaioAEF1-KA
NaKzzDKN79r9D-fMxfUZmA,27/12/2013,0,The bathrooms near gate 1F have cold water for refilling water bottles.,tip,I1do7eF_NoqYRuOELZF6LA
NaKzzDKN79r9D-fMxfUZmA,15/02/2014,0,"There is construction outside, and two different signs pointed to taxis, bit only one was right. Go right.",tip,KMplxDK7d5FTD_5YbCUkIQ
NaKzzDKN79r9D-fMxfUZmA,16/02/2014,0,The bathrooms near gate 1F are private rooms with cold water if you want to refill a small water bottle.,tip,I1do7eF_NoqYRuOELZF6LA
NaKzzDKN79r9D-fMxfUZmA,22/04/2014,0,Great facilities especially compared to othrr similar sized airports. Especially love 2 hours free wifi.  Just wish yo! Sushi was open at 6am.,tip,LEpanoo_TB5LfrcsGZJr6A
NaKzzDKN79r9D-fMxfUZmA,30/04/2014,0,The Wetherspoons does a really good haggis burger,tip,Fnfr13FfX4czHrasSRdvLw
NaKzzDKN79r9D-fMxfUZmA,13/05/2014,0,Be careful you don't lose your luggage!,tip,qrkAaSL1C_cT7Z6nUi_bxQ
NaKzzDKN79r9D-fMxfUZmA,20/05/2014,0,Bring an empty water bottle and use the fountains after security to fill for free,tip,LEpanoo_TB5LfrcsGZJr6A
NaKzzDKN79r9D-fMxfUZmA,02/06/2014,0,"Team runs from the city now. Takes 1 hour for Â£5Cab takes 20 min. Cost Â£20",tip,stf-Vjh-wMNVVsCyxgr44w
NaKzzDKN79r9D-fMxfUZmA,16/03/2015,0,"Don't pay Â£1 for the bag for toiletries from the machine,  there are two opportunities to get a free one before security.",tip,ZRJCpNlaLaTiIB0RA6YadA
NaKzzDKN79r9D-fMxfUZmA,13/04/2015,0,Super impressed with the new security line !! Really organised and moved people through really fast! Unless ur bag needs to get checked ;),tip,t8mTGXXe8u5WF7mvN09zRg
NaKzzDKN79r9D-fMxfUZmA,10/05/2015,0,There is now a Starbucks at the domestic arrivals where Costa previously was,tip,4RU4zU3yDA3ewvrqE6kHLg
NaKzzDKN79r9D-fMxfUZmA,19/06/2015,0,Big queues today!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
NaKzzDKN79r9D-fMxfUZmA,10/07/2015,0,"Payez un petit supplÃ©ment pour vous offrir la fast lane, c'est vraiment nettement plus rapide et moins tatillon que le chemin classique",tip,X4sRgbKV7Zwor2FbBJM4QA
NaKzzDKN79r9D-fMxfUZmA,19/09/2015,0,Parts of it are currently under renovation - so it looks a bit unfinished post security!,tip,q6DduWRtbDOZwsJSM3A_5A
NaKzzDKN79r9D-fMxfUZmA,23/10/2015,0,Security here is bazaar!!!,tip,K6MrbZeqKG35ZiucFfucvw
NaKzzDKN79r9D-fMxfUZmA,13/11/2015,0,"Boots shut,(refurb?) Superdrug now open.  Its different every week!",tip,LEpanoo_TB5LfrcsGZJr6A
NaKzzDKN79r9D-fMxfUZmA,23/11/2015,0,"Restrooms are spacious, clean, and not smelly! It is a huge plus coming from England where clean restrooms are rare.",tip,jI3DztG_2izfJZAQdJSD-Q
NaKzzDKN79r9D-fMxfUZmA,23/11/2015,0,Not busy today but for under Â£5 we got fast track. Easy peasy,tip,LEpanoo_TB5LfrcsGZJr6A
NaKzzDKN79r9D-fMxfUZmA,06/12/2015,0,"Boots is now closed. Instead, a squashed Superdrug has opened",tip,s56CJasa644BchE8qIg3Kw
NaKzzDKN79r9D-fMxfUZmA,13/12/2015,0,"Bear in mind food is expensive, so eat well before arriving at the airport!",tip,I9gB9ue3e0ec2pXW0DwYww
Q3aSya19tpXN0vKwlYnaPg,,,,,
kQ4xLggqd2ocI7Q2mrTWsA,,,,,
yvUkauH8AEjAy9byjhCzPw,,,,,
QCJc7tlFCl9b15X17k-zxQ,,,,,
vbCg4iWyqh9dGozu4OND5g,29/05/2013,0,"I think this place has changed owners/staff/menu/everything. They're now using Steampunk coffee, which is nice.  Seems to be more drink oriented. Unsure if it moves from being 'perfectly inoffensive'...",tip,KWfOu7ev9U93qyMFb0PLzQ
vbCg4iWyqh9dGozu4OND5g,08/08/2013,0,"It's open until 11pm during the festival, apparently.",tip,KWfOu7ev9U93qyMFb0PLzQ
vbCg4iWyqh9dGozu4OND5g,15/12/2013,0,No real tips. It's a grand wee place. Nice music!!!!,tip,7bc7UFRA5VtF6G_MCoB_7A
vbCg4iWyqh9dGozu4OND5g,08/05/2012,0,No wifi available?!,tip,7JOQqfDtaXgDDoRfnoVKIA
smyeENLUbQzz8mTwIJmKrQ,,,,,
nmiZKlvldDiPatQwc_P3Mw,01/10/2015,0,Filo pastry for baklava or pies!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
nmiZKlvldDiPatQwc_P3Mw,01/10/2015,0,Friday closed 1pm-1:45 for prayers,tip,pbzl_e8Dt2-bkWhA2iYZ6g
3LobJ-9Pxbc_oSikjCs2tA,31/10/2012,0,Selling dessert and booze till midnight!,tip,hWD_PTfJUXjIYb1UJ0wNFg
b-Sc_mRnCmaEZSqGknQ6KA,,,,,
TfUknERQV59BIOSQx57Zvg,,,,,
t7fOnFBXhAuG74hwQ5G17Q,20/12/2013,0,Followed the reviews and was not disappointed.,tip,3Z1Ngue__L9qzlDV0HwIlg
Il8D1bd2FgbeO0Pr3cAcww,,,,,
kyo-oIRaF7T576MzK1Y7Bg,,,,,
7BzUuUw8iX6INnEWo6YpDQ,,,,,
1Up3ZUh37Z8OIan0xQFxLQ,20/10/2013,0,"Like your grub spicy? Next time you're in, try adding the hot sauce to your wrap.",tip,N7SCFjUbn2v8aXzZx1it_w
xRITncG62u15lVXaSvQoFw,10/08/2015,0,Accept American Express,tip,JySNI9tIhmFFtUorc4zkwg
xRITncG62u15lVXaSvQoFw,06/02/2015,0,Such speedy service and easy as pie to book a taxi!,tip,JySNI9tIhmFFtUorc4zkwg
Qnip6i9Zyd76QZ3X8elWjQ,28/05/2012,0,Best steak sandwich in town. Nice shakes too,tip,A9-glR1fyftwhhOD-RwlYw
Qnip6i9Zyd76QZ3X8elWjQ,06/05/2012,0,The steak sandwich is amazing,tip,A9-glR1fyftwhhOD-RwlYw
0HjNgRpD6-knnoiuzf3VZA,18/07/2012,0,Edvard Munch exhibition: save yourself Â£7 and Google the man. The same 5 pieces of art hung on the wall with different filters over them. Seen more filter options on Instagram!,tip,omwu8Lq0Ynp2ZyhnDHQ38g
0HjNgRpD6-knnoiuzf3VZA,28/12/2013,0,Smaller then I hoped,tip,t8mTGXXe8u5WF7mvN09zRg
0HjNgRpD6-knnoiuzf3VZA,31/12/2013,0,See surrealist artists,tip,oDO8TUHqP5b1Dq60xITLyA
0HjNgRpD6-knnoiuzf3VZA,09/05/2015,0,Wifi gratuit,tip,GEQI2eaHEKtXgGrWiIFrUQ
0HjNgRpD6-knnoiuzf3VZA,14/06/2015,0,"Coming back at the end of the month for the Escher exhibition, but Liechtenstein is on now!",tip,vmyURrsBhEhnWjp697_qEw
0NL0n6HX6cYD_vbEnsEjmw,,,,,
nssZNwXxyxA8r88zlUa_2w,15/10/2011,0,"All of the Black Medicine cafes have great free wifi, and don't (seem to) mind if you hang about for ages with a lap top.",tip,hWsetj0Vyv7sDpJkr6HAOA
nssZNwXxyxA8r88zlUa_2w,22/05/2012,0,They do breakfast rolls! And they're epic.,tip,wx12_24dFiL1Pc0H_PygLw
nssZNwXxyxA8r88zlUa_2w,23/07/2014,0,"Nutty, perfectly micro-foamed coffee and a crispy bacon filled roll. All in a quirky coffee shop with nooks, crannies & various levels to get list in or find a comfy spot to nestle in for catch ups or work for hours. All this, topped with friendly, helpful staff.Black Medicine Coffee Co, I like you.",tip,yNOJJeMQ5ES8FJoe4LDlHg
E70V52ZTY_EmiIOpk9BkNA,,,,,
_pSMw2yZVUI_VGdUYT2Siw,17/03/2013,0,"Don't be tight, go gold",tip,FRDbugHwLHTzsPMAfwJduA
_pSMw2yZVUI_VGdUYT2Siw,28/04/2013,1,Really like Gold Screen 1 - very comfy sofas & recliner chairs,tip,TV2x0Wc8ZfmsUgQEt67b_A
_pSMw2yZVUI_VGdUYT2Siw,04/03/2014,0,"Huge comfy sofas, good salty popcorn and plenty of beers if it takes your fancy. Make full use of the recliners.",tip,BdbF2YxAyHaq33iM63vhhg
_pSMw2yZVUI_VGdUYT2Siw,13/03/2014,0,"""Hotdogs"" is Ancient Greek for ""processed happiness"".",tip,BdbF2YxAyHaq33iM63vhhg
_pSMw2yZVUI_VGdUYT2Siw,30/03/2014,0,Cinema 1 has the best seats,tip,qO5lACt3TH5RfiRJ-Mn90A
_pSMw2yZVUI_VGdUYT2Siw,12/11/2015,0,"The most sumptuous and comfortable cinema seats I have ever come across, and no pricier than your average multiplex",tip,vmyURrsBhEhnWjp697_qEw
_pSMw2yZVUI_VGdUYT2Siw,06/09/2011,0,Lovely customer service at the box office ticket desk,tip,9HAZQakDPMi1uBhFZQyOpQ
GYm7Fb7T4WR4Ry6Udvt6-A,,,,,
F28hU1PcFmsEYyvG_eFEMw,,,,,
LXw-v3CNhpK8f4pBIojSAA,,,,,
#NAME?,14/12/2015,0,A great place to stock up and make some sweetie goodie bags for Christmas - that's totes what I'm doing!,tip,vmyURrsBhEhnWjp697_qEw
SwIE90OE0A4ztIu1sFOz3A,04/12/2013,0,How sad that this place has changed hands. The menu is just like any other Fish and Chip shop now.,tip,ifkTViV_buOHEigExzEVRQ
SwIE90OE0A4ztIu1sFOz3A,19/11/2015,0,"Andrew is correct below, but now that is closed too. Currently no fish shop in the area.",tip,I9gB9ue3e0ec2pXW0DwYww
SwIE90OE0A4ztIu1sFOz3A,20/05/2012,0,Gluten free fish n chips on Sundays and Wednesday's... Nom nom nom :),tip,Bvphbgy_mGdjIv0ZWbszMg
1oCh_9JcDZ5ANigmTgwsYw,,,,,
L1xI-zId4h2mL26C6D0ZeA,20/07/2012,0,"Fab music, good company and the smell of stale beer! Great stuff on a friday night! (and a good atmosphere to boot!)",tip,fWSwi74Zk1mscAQcIABMuw
L1xI-zId4h2mL26C6D0ZeA,20/07/2012,0,Free music fest on all weekend!,tip,wx12_24dFiL1Pc0H_PygLw
OJOASkYaH5YsF-GLKcZ_aQ,20/05/2013,0,39 Steps is a fantastic performance! Highly recommend it!,tip,gxNLfuOCnHrH5kVVWhFDiQ
OJOASkYaH5YsF-GLKcZ_aQ,30/08/2015,0,Murmel Murmel.,tip,M4MVVzNPZHiJdnNvWjL8VQ
OJOASkYaH5YsF-GLKcZ_aQ,10/10/2012,0,"The kings have new comfy seats, hurrah!",tip,#NAME?
gttVz7wDqCJljRTRdFDm2g,,,,,
UkUmQHgXa0jnOlXh5E0DLA,,,,,
DKaFf0-y37kEzEyNyyWoVQ,,,,,
WeZcX0rgrq4AuCC4QK_Eyg,20/09/2013,0,Thank You Gerri with a G!,tip,JwNpTAjVghQTYVdQz1QstA
H5TA7Um9Zs_vIQxBF0pQjg,19/06/2013,0,"This delightful restaurant is really the epitome of happiness! It's stylish, subtle & surprisingly spacious. The menu is just superb, & makes the absolute best of local produce! My favourite dish? The Lobster thermidor creme brulee with a Bloody Mary sorbet..so delicious I wanted to lick the ramekin clean! Sure it's a wee bit more expensive, but worth every single penny!",tip,fWSwi74Zk1mscAQcIABMuw
H5TA7Um9Zs_vIQxBF0pQjg,21/07/2013,0,Lunch two courses for Â£12. Really great value,tip,wx12_24dFiL1Pc0H_PygLw
v4baXLgZ3onACmrX-U0VOg,,,,,
dGMoe8W5ceZGkqPakfzJaA,,,,,
OVGeh0oDlwKe5ZlkbwiRFg,26/04/2014,0,A surprisingly decent place for a wedding reception,tip,sav3LcdqbclzQwRWwuezfw
cb94P8v40VOq85TwJw1CzA,17/05/2012,0,"Free wifi that actually works, just excellent",tip,UaA5yKEoaA_hFMLGDhQ1wQ
cb94P8v40VOq85TwJw1CzA,22/05/2012,0,"Quick, easy, cheap and free wifi. Cannot really wish for more.",tip,UaA5yKEoaA_hFMLGDhQ1wQ
cb94P8v40VOq85TwJw1CzA,25/05/2012,0,"1,40 get you there and back super fast.",tip,arm35PDLl0vz6Ppi9W7SVQ
cb94P8v40VOq85TwJw1CzA,25/05/2012,0,Free Wi-fi,tip,arm35PDLl0vz6Ppi9W7SVQ
cb94P8v40VOq85TwJw1CzA,14/06/2012,0,I'm on a bus motheruckas.,tip,wx12_24dFiL1Pc0H_PygLw
cb94P8v40VOq85TwJw1CzA,24/02/2013,0,Absolute BEST way to get to & from the airport to Edinburgh center!,tip,YYz9sM0_98ksQJUeHs-SJw
cb94P8v40VOq85TwJw1CzA,07/07/2013,0,Â£3 per trip between airport and town center. 30 minutes,tip,L0KyoOSF9dexOKt_YNxQ3Q
cb94P8v40VOq85TwJw1CzA,17/02/2014,0,Gone up to Â£7 return...,tip,DEc_48vZ1s70k-wfYUA2qg
cb94P8v40VOq85TwJw1CzA,09/09/2014,1,You can walk halfway up the bridge leading up from Waverley station and access free wifi from the bus!,tip,foKv3cmDbS1Nq3MlthSBlQ
cb94P8v40VOq85TwJw1CzA,13/12/2015,0,"Change is available from the driver, unlike on regular Lothian buses",tip,I9gB9ue3e0ec2pXW0DwYww
cb94P8v40VOq85TwJw1CzA,09/04/2011,0,"Excellent, frequently running and inexpensive service. Free wifi too!",tip,02RDnE3850y-PRoE53ja6w
DWxCjNlQWBPTuseV9vL4bQ,07/08/2014,0,Exemplary food and Cocktails with service to match,tip,sav3LcdqbclzQwRWwuezfw
yg9pahHMCOLLp_Zd0WnZ6w,,,,,
aLMDhE4DkeBDLqYNV9INYA,,,,,
o9tOKZ9w-KKsNBQtq6P_Mw,,,,,
SlMmAU1t0TPcwG2p8RaM5Q,16/09/2012,0,Â£1.50 a tequila? Like.,tip,omwu8Lq0Ynp2ZyhnDHQ38g
y8iabIrlbl_zTbHkSScLLw,11/02/2012,0,"Quiet for a saturday night...just off to the cinema! Good selection of films, lovely big hot chocolate to drink!",tip,fWSwi74Zk1mscAQcIABMuw
y8iabIrlbl_zTbHkSScLLw,02/01/2014,0,Good start to any Kings Theatre trip.,tip,z0jIv4APuAruEFLSM_Qrgw
y8iabIrlbl_zTbHkSScLLw,17/05/2011,0,Gotta go where I'm sent. Buffet is keeping me from malnutrition,tip,AuOgUTGbkUL56zbOjutzSw
0kw9PdEVcPsgQlhTzDW-tA,,,,,
nQgcnD4NoNe9IJqAucGnUA,29/11/2012,0,"Great for quirky jewellery, ranging from Â£15-Â£190 from designers you won't find on the high street. Also....incredible handbags and scarves.",tip,yTI9NEU-pB5ZOYm-TifR1w
3c_t1lOvdg-EOgVlat8jqw,,,,,
zlu8Ql5ByJ7ztgz1_qaoPQ,23/12/2015,0,"One star for service, one star for me. Good service but ......",tip,bKyVwCPYtGdfQQfSlTfzIQ
zlu8Ql5ByJ7ztgz1_qaoPQ,23/12/2015,0,pricy and å‘µå‘µ,tip,bKyVwCPYtGdfQQfSlTfzIQ
dJnlw89b2QszEho3QIvS_w,,,,,
yzBoMPmk52moRdvPJsuzCw,14/04/2013,0,Rocknroll half marathon - baggage check collect took almost as long as the race!,tip,4nDyiq2WWaYM0mMPYo_3zQ
Q9bsMOUxlOlWDVLliKSiSQ,,,,,
bQiBS4bNJmLUxV1bKvIMbw,09/11/2013,0,"No credit or debit card accepted, but if you're a student of Uni member you can use your card for payments by topping it up online.",tip,pbzl_e8Dt2-bkWhA2iYZ6g
Ztm6OYjd_EEZv7M1c29EuQ,,,,,
xfzviHG5XNMfU36fTspLag,19/10/2013,0,"Glass, packaging, battery, clothing & plastic bag recycling drop off in the far end of the car park..",tip,DEc_48vZ1s70k-wfYUA2qg
Rw6wB8tAG3kK6UH6tahTAQ,06/10/2013,0,Early sunday morning is a good time to shop. Shelves well stocked.,tip,YslVzCJPQoeOwqnYduJlyQ
Rw6wB8tAG3kK6UH6tahTAQ,24/11/2015,0,"If you need a post office that's open late, Asda's is open until 8pm every weekday & 6pm both Saturday and Sunday.",tip,00srEF5PY-ySZrq8hSriRA
Rw6wB8tAG3kK6UH6tahTAQ,31/12/2012,0,If you can avoid bringing a car today do... Queues are horrendous!,tip,Bvphbgy_mGdjIv0ZWbszMg
h6VpTHAefl61YR7li4lp_g,,,,,
6YTGYXaGX9i7PpwnmdOt-A,22/04/2012,0,Pre-Yelp Spring Spectacular drinks! Cheap and lovely!,tip,fWSwi74Zk1mscAQcIABMuw
6YTGYXaGX9i7PpwnmdOt-A,27/12/2013,0,Great atmosphere and interior - and a huge menu! Can't believe its taken me a year to come here.,tip,6ux_7Z6ycYYvC8PNxQbWfw
6YTGYXaGX9i7PpwnmdOt-A,05/04/2011,0,If your eating avoid the sharing platter! Deep fried bland! Bleh,tip,qXLte7ikUM-__NHU5RaUgg
rlikJLDik0Z95uaKZrNSuA,,,,,
4kyggAmvnuCV68CmjYm5aw,08/10/2013,0,3 for Â£6 on deli items makes for an exciting and varied lunch as opposed to just sandwiches,tip,Fnfr13FfX4czHrasSRdvLw
4kyggAmvnuCV68CmjYm5aw,12/10/2013,0,Lovely flowers for a last minute gift,tip,TV2x0Wc8ZfmsUgQEt67b_A
4kyggAmvnuCV68CmjYm5aw,02/12/2013,0,Always good for a quick fresh bite,tip,t8mTGXXe8u5WF7mvN09zRg
4kyggAmvnuCV68CmjYm5aw,14/10/2012,0,All the train snacks are belong to me.,tip,wx12_24dFiL1Pc0H_PygLw
X8xSb1YuSA9132pKXec75w,14/02/2013,0,Name brands for cheap prices,tip,gxNLfuOCnHrH5kVVWhFDiQ
wukTen4VVfJ_-kSA0nQviA,01/12/2012,0,Trying to get hearts v hibs tix for 2/12,tip,o64IkZLYluCHlDtWzQE71Q
8n8lT1YP2JaO5ea-T11TFQ,16/01/2015,0,Free coffee with the Waitrose member card,tip,pbzl_e8Dt2-bkWhA2iYZ6g
8n8lT1YP2JaO5ea-T11TFQ,02/05/2015,0,Free newspaper (three to choose from) when you spend more than Â£5 during the week or 10 in the weekend!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
8n8lT1YP2JaO5ea-T11TFQ,31/05/2015,0,3 for 2 (cheapest free) on jams and spreads !! Time for Biscoff overload !!,tip,pbzl_e8Dt2-bkWhA2iYZ6g
8n8lT1YP2JaO5ea-T11TFQ,05/12/2015,0,Edinburgh uni chamber choir singing today,tip,4RU4zU3yDA3ewvrqE6kHLg
8n8lT1YP2JaO5ea-T11TFQ,05/07/2012,0,Good range of GF snack products,tip,YslVzCJPQoeOwqnYduJlyQ
vM1ShAvOFLrF8K2WbAn_QA,10/03/2011,0,Brunch menu Tue-Fri until 1500. Great selection of beer on draught and blessed fireplaces!,tip,hzaqnSxfRYv_Wbp6CMKtQw
vM1ShAvOFLrF8K2WbAn_QA,13/08/2011,0,Great ambiance and great with dogs,tip,nVGe6b_rymAcLpryZD8QLw
vM1ShAvOFLrF8K2WbAn_QA,09/03/2011,0,"Super cute, but sadly their kitchen closes between 1500 and 1700. Arrived just a minute too late for lunch.",tip,hzaqnSxfRYv_Wbp6CMKtQw
TgT0tfpBu3bRvk32t2H2sQ,16/02/2013,0,serving innis & gunn beer!,tip,tZs84cKAUSOtP_nAiSdreQ
